sched,job_id,node,submit,start,end,wait_ms,ci_cost,policy
themis_base,job-922,med-2,2025-10-19T17:16:06+02:00,2025-10-20T18:12:24.565072351+02:00,2025-10-20T18:18:50.565072351+02:00,89778565,0.005066,themis
themis_base,job-613,gpu-0,2025-10-19T17:10:51+02:00,2025-10-20T18:12:27.565072351+02:00,2025-10-20T18:14:59.565072351+02:00,90096565,0.000511,themis
themis_base,job-349,gpu-0,2025-10-19T17:06:00+02:00,2025-10-20T18:13:39.565072351+02:00,2025-10-20T18:19:16.565072351+02:00,90459565,0.003553,themis
themis_base,job-327,burst-1,2025-10-19T17:05:41+02:00,2025-10-20T18:14:40.565072351+02:00,2025-10-20T18:20:25.565072351+02:00,90539565,0.007665,themis
themis_base,job-621,burst-0,2025-10-19T17:10:57+02:00,2025-10-20T18:14:44.565072351+02:00,2025-10-20T18:20:42.565072351+02:00,90227565,0.005419,themis
themis_base,job-622,gpu-0,2025-10-19T17:10:58+02:00,2025-10-20T18:14:59.565072351+02:00,2025-10-20T18:17:10.565072351+02:00,90241565,0.00059,themis
themis_base,job-930,burst-0,2025-10-19T17:16:20+02:00,2025-10-20T18:16:10.565072351+02:00,2025-10-20T18:24:49.565072351+02:00,89990565,0.005396,themis
themis_base,job-369,gpu-0,2025-10-19T17:06:22+02:00,2025-10-20T18:16:27.565072351+02:00,2025-10-20T18:22:58.565072351+02:00,90605565,0.003074,themis
themis_base,job-923,med-0,2025-10-19T17:16:06+02:00,2025-10-20T18:17:00.565072351+02:00,2025-10-20T18:23:17.565072351+02:00,90054565,0.006283,themis
themis_base,job-624,gpu-0,2025-10-19T17:11:00+02:00,2025-10-20T18:17:10.565072351+02:00,2025-10-20T18:19:36.565072351+02:00,90370565,0.000472,themis
themis_base,job-924,med-2,2025-10-19T17:16:06+02:00,2025-10-20T18:18:50.565072351+02:00,2025-10-20T18:23:24.565072351+02:00,90164565,0.004567,themis
themis_base,job-381,gpu-0,2025-10-19T17:06:35+02:00,2025-10-20T18:19:16.565072351+02:00,2025-10-20T18:23:39.565072351+02:00,90761565,0.00297,themis
themis_base,job-931,med-1,2025-10-19T17:16:21+02:00,2025-10-20T18:19:26.565072351+02:00,2025-10-20T18:25:54.565072351+02:00,90185565,0.00578,themis
themis_base,job-627,gpu-0,2025-10-19T17:11:03+02:00,2025-10-20T18:19:36.565072351+02:00,2025-10-20T18:22:15.565072351+02:00,90513565,0.000689,themis
themis_base,job-340,burst-1,2025-10-19T17:05:53+02:00,2025-10-20T18:20:25.565072351+02:00,2025-10-20T18:26:42.565072351+02:00,90872565,0.00805,themis
themis_base,job-629,burst-0,2025-10-19T17:11:04+02:00,2025-10-20T18:20:42.565072351+02:00,2025-10-20T18:25:21.565072351+02:00,90578565,0.003726,themis
themis_base,job-630,gpu-0,2025-10-19T17:11:04+02:00,2025-10-20T18:22:15.565072351+02:00,2025-10-20T18:24:21.565072351+02:00,90671565,0.000412,themis
themis_base,job-436,gpu-0,2025-10-19T17:07:37+02:00,2025-10-20T18:22:58.565072351+02:00,2025-10-20T18:27:59.565072351+02:00,90921565,0.002923,themis
themis_base,job-938,med-0,2025-10-19T17:16:30+02:00,2025-10-20T18:23:17.565072351+02:00,2025-10-20T18:28:19.565072351+02:00,90407565,0.005033,themis
themis_base,job-941,med-2,2025-10-19T17:16:34+02:00,2025-10-20T18:23:24.565072351+02:00,2025-10-20T18:30:22.565072351+02:00,90410565,0.006967,themis
themis_base,job-457,gpu-0,2025-10-19T17:07:54+02:00,2025-10-20T18:23:39.565072351+02:00,2025-10-20T18:30:18.565072351+02:00,90945565,0.004206,themis
themis_base,job-633,gpu-0,2025-10-19T17:11:05+02:00,2025-10-20T18:24:21.565072351+02:00,2025-10-20T18:26:42.565072351+02:00,90796565,0.000595,themis
themis_base,job-946,burst-0,2025-10-19T17:16:43+02:00,2025-10-20T18:24:49.565072351+02:00,2025-10-20T18:30:47.565072351+02:00,90486565,0.003278,themis
themis_base,job-641,burst-0,2025-10-19T17:11:17+02:00,2025-10-20T18:25:21.565072351+02:00,2025-10-20T18:30:43.565072351+02:00,90844565,0.004226,themis
themis_base,job-949,med-1,2025-10-19T17:16:50+02:00,2025-10-20T18:25:54.565072351+02:00,2025-10-20T18:33:53.565072351+02:00,90544565,0.007983,themis
themis_base,job-378,burst-1,2025-10-19T17:06:33+02:00,2025-10-20T18:26:42.565072351+02:00,2025-10-20T18:33:12.565072351+02:00,91209565,0.007234,themis
themis_base,job-635,gpu-0,2025-10-19T17:11:08+02:00,2025-10-20T18:26:42.565072351+02:00,2025-10-20T18:29:20.565072351+02:00,90934565,0.000478,themis
themis_base,job-464,gpu-0,2025-10-19T17:08:04+02:00,2025-10-20T18:27:59.565072351+02:00,2025-10-20T18:34:31.565072351+02:00,91195565,0.003814,themis
themis_base,job-950,med-0,2025-10-19T17:16:52+02:00,2025-10-20T18:28:19.565072351+02:00,2025-10-20T18:34:24.565072351+02:00,90687565,0.005437,themis
themis_base,job-636,gpu-0,2025-10-19T17:11:11+02:00,2025-10-20T18:29:20.565072351+02:00,2025-10-20T18:31:32.565072351+02:00,91089565,0.000556,themis
themis_base,job-510,gpu-0,2025-10-19T17:09:14+02:00,2025-10-20T18:30:18.565072351+02:00,2025-10-20T18:33:38.565072351+02:00,91264565,0.001292,themis
themis_base,job-953,med-2,2025-10-19T17:16:54+02:00,2025-10-20T18:30:22.565072351+02:00,2025-10-20T18:37:55.565072351+02:00,90808565,0.006748,themis
themis_base,job-653,burst-0,2025-10-19T17:11:37+02:00,2025-10-20T18:30:43.565072351+02:00,2025-10-20T18:34:52.565072351+02:00,91146565,0.002757,themis
themis_base,job-961,burst-0,2025-10-19T17:16:58+02:00,2025-10-20T18:30:47.565072351+02:00,2025-10-20T18:38:47.565072351+02:00,90829565,0.003648,themis
themis_base,job-647,gpu-0,2025-10-19T17:11:28+02:00,2025-10-20T18:31:32.565072351+02:00,2025-10-20T18:34:06.565072351+02:00,91204565,0.000454,themis
themis_base,job-432,burst-1,2025-10-19T17:07:35+02:00,2025-10-20T18:33:12.565072351+02:00,2025-10-20T18:37:22.565072351+02:00,91537565,0.00371,themis
themis_base,job-529,gpu-0,2025-10-19T17:09:34+02:00,2025-10-20T18:33:38.565072351+02:00,2025-10-20T18:37:13.565072351+02:00,91444565,0.002262,themis
themis_base,job-963,med-1,2025-10-19T17:17:01+02:00,2025-10-20T18:33:53.565072351+02:00,2025-10-20T18:43:44.565072351+02:00,91012565,0.008803,themis
themis_base,job-656,gpu-0,2025-10-19T17:11:38+02:00,2025-10-20T18:34:06.565072351+02:00,2025-10-20T18:37:04.565072351+02:00,91348565,0.000731,themis
themis_base,job-969,med-0,2025-10-19T17:17:05+02:00,2025-10-20T18:34:24.565072351+02:00,2025-10-20T18:42:20.565072351+02:00,91039565,0.00709,themis
themis_base,job-579,gpu-0,2025-10-19T17:10:14+02:00,2025-10-20T18:34:31.565072351+02:00,2025-10-20T18:39:44.565072351+02:00,91457565,0.003103,themis
themis_base,job-658,burst-0,2025-10-19T17:11:38+02:00,2025-10-20T18:34:52.565072351+02:00,2025-10-20T18:40:16.565072351+02:00,91394565,0.003081,themis
themis_base,job-657,gpu-0,2025-10-19T17:11:38+02:00,2025-10-20T18:37:04.565072351+02:00,2025-10-20T18:39:33.565072351+02:00,91526565,0.000475,themis
themis_base,job-498,gpu-0,2025-10-19T17:08:52+02:00,2025-10-20T18:37:13.565072351+02:00,2025-10-20T18:40:40.565072351+02:00,91701565,0.001909,themis
themis_base,job-547,burst-1,2025-10-19T17:09:52+02:00,2025-10-20T18:37:22.565072351+02:00,2025-10-20T18:43:15.565072351+02:00,91650565,0.004516,themis
themis_base,job-976,med-2,2025-10-19T17:17:10+02:00,2025-10-20T18:37:55.565072351+02:00,2025-10-20T18:44:20.565072351+02:00,91245565,0.005735,themis
themis_base,job-989,burst-0,2025-10-19T17:17:26+02:00,2025-10-20T18:38:47.565072351+02:00,2025-10-20T18:46:53.565072351+02:00,91281565,0.00279,themis
themis_base,job-661,gpu-0,2025-10-19T17:11:40+02:00,2025-10-20T18:39:33.565072351+02:00,2025-10-20T18:42:08.565072351+02:00,91673565,0.000668,themis
themis_base,job-605,gpu-0,2025-10-19T17:10:42+02:00,2025-10-20T18:39:44.565072351+02:00,2025-10-20T18:46:05.565072351+02:00,91742565,0.004082,themis
themis_base,job-671,burst-0,2025-10-19T17:11:45+02:00,2025-10-20T18:40:16.565072351+02:00,2025-10-20T18:44:09.565072351+02:00,91711565,0.001724,themis
themis_base,job-560,gpu-0,2025-10-19T17:10:00+02:00,2025-10-20T18:40:40.565072351+02:00,2025-10-20T18:45:36.565072351+02:00,91840565,0.002143,themis
themis_base,job-662,gpu-0,2025-10-19T17:11:41+02:00,2025-10-20T18:42:08.565072351+02:00,2025-10-20T18:44:32.565072351+02:00,91827565,0.000464,themis
themis_base,job-981,med-0,2025-10-19T17:17:16+02:00,2025-10-20T18:42:20.565072351+02:00,2025-10-20T18:47:30.565072351+02:00,91504565,0.004618,themis
themis_base,job-574,burst-1,2025-10-19T17:10:11+02:00,2025-10-20T18:43:15.565072351+02:00,2025-10-20T18:49:39.565072351+02:00,91984565,0.004302,themis
themis_base,job-982,med-1,2025-10-19T17:17:16+02:00,2025-10-20T18:43:44.565072351+02:00,2025-10-20T18:51:05.565072351+02:00,91588565,0.006569,themis
themis_base,job-691,burst-0,2025-10-19T17:12:07+02:00,2025-10-20T18:44:09.565072351+02:00,2025-10-20T18:50:23.565072351+02:00,91922565,0.002615,themis
themis_base,job-983,med-2,2025-10-19T17:17:18+02:00,2025-10-20T18:44:20.565072351+02:00,2025-10-20T18:49:26.565072351+02:00,91622565,0.0051,themis
themis_base,job-669,gpu-0,2025-10-19T17:11:45+02:00,2025-10-20T18:44:32.565072351+02:00,2025-10-20T18:47:27.565072351+02:00,91967565,0.000753,themis
themis_base,job-601,gpu-0,2025-10-19T17:10:40+02:00,2025-10-20T18:45:36.565072351+02:00,2025-10-20T18:50:36.565072351+02:00,92096565,0.002048,themis
themis_base,job-642,gpu-0,2025-10-19T17:11:18+02:00,2025-10-20T18:46:05.565072351+02:00,2025-10-20T18:50:17.565072351+02:00,92087565,0.001868,themis
themis_base,job-997,burst-0,2025-10-19T17:17:32+02:00,2025-10-20T18:46:53.565072351+02:00,2025-10-20T18:52:57.565072351+02:00,91761565,0.002131,themis
themis_base,job-672,gpu-0,2025-10-19T17:11:45+02:00,2025-10-20T18:47:27.565072351+02:00,2025-10-20T18:49:34.565072351+02:00,92142565,0.000427,themis
themis_base,job-993,med-0,2025-10-19T17:17:30+02:00,2025-10-20T18:47:30.565072351+02:00,2025-10-20T18:53:12.565072351+02:00,91800565,0.0057,themis
themis_base,job-678,gpu-0,2025-10-19T17:11:53+02:00,2025-10-20T18:49:34.565072351+02:00,2025-10-20T18:52:16.565072351+02:00,92261565,0.0007,themis
themis_base,job-606,burst-1,2025-10-19T17:10:43+02:00,2025-10-20T18:49:39.565072351+02:00,2025-10-20T18:55:36.565072351+02:00,92336565,0.004197,themis
themis_base,job-659,gpu-0,2025-10-19T17:11:38+02:00,2025-10-20T18:50:17.565072351+02:00,2025-10-20T18:54:44.565072351+02:00,92319565,0.001636,themis
themis_base,job-702,burst-0,2025-10-19T17:12:21+02:00,2025-10-20T18:50:23.565072351+02:00,2025-10-20T18:55:42.565072351+02:00,92282565,0.002399,themis
themis_base,job-626,gpu-0,2025-10-19T17:11:01+02:00,2025-10-20T18:50:36.565072351+02:00,2025-10-20T18:55:33.565072351+02:00,92375565,0.002125,themis
themis_base,job-698,gpu-0,2025-10-19T17:12:16+02:00,2025-10-20T18:52:16.565072351+02:00,2025-10-20T18:55:00.565072351+02:00,92400565,0.000538,themis
themis_base,job-675,gpu-0,2025-10-19T17:11:48+02:00,2025-10-20T18:54:44.565072351+02:00,2025-10-20T19:00:31.565072351+02:00,92576565,0.003917,themis
themis_base,job-704,gpu-0,2025-10-19T17:12:25+02:00,2025-10-20T18:55:00.565072351+02:00,2025-10-20T18:57:49.565072351+02:00,92555565,0.000381,themis
themis_base,job-666,gpu-0,2025-10-19T17:11:43+02:00,2025-10-20T18:55:33.565072351+02:00,2025-10-20T19:00:36.565072351+02:00,92630565,0.002149,themis
themis_base,job-712,burst-1,2025-10-19T17:12:35+02:00,2025-10-20T18:55:36.565072351+02:00,2025-10-20T18:57:45.565072351+02:00,92581565,0.000469,themis
themis_base,job-716,burst-0,2025-10-19T17:12:39+02:00,2025-10-20T18:55:42.565072351+02:00,2025-10-20T19:00:52.565072351+02:00,92583565,0.003478,themis
themis_base,job-717,burst-1,2025-10-19T17:12:40+02:00,2025-10-20T18:57:45.565072351+02:00,2025-10-20T19:03:02.565072351+02:00,92705565,0.004355,themis
themis_base,job-994,burst-1,2025-10-19T17:17:31+02:00,2025-10-20T18:57:45.565072351+02:00,2025-10-20T19:00:32.565072351+02:00,92414565,0.000658,themis
themis_base,job-723,gpu-0,2025-10-19T17:12:43+02:00,2025-10-20T18:57:49.565072351+02:00,2025-10-20T19:00:14.565072351+02:00,92706565,0.000512,themis
themis_base,job-724,gpu-0,2025-10-19T17:12:44+02:00,2025-10-20T19:00:14.565072351+02:00,2025-10-20T19:03:09.565072351+02:00,92850565,0.000413,themis
themis_base,job-719,gpu-0,2025-10-19T17:12:41+02:00,2025-10-20T19:00:31.565072351+02:00,2025-10-20T19:06:37.565072351+02:00,92870565,0.001984,themis
themis_base,job-722,gpu-0,2025-10-19T17:12:42+02:00,2025-10-20T19:00:36.565072351+02:00,2025-10-20T19:06:13.565072351+02:00,92874565,0.001854,themis
themis_base,job-735,burst-0,2025-10-19T17:12:51+02:00,2025-10-20T19:00:52.565072351+02:00,2025-10-20T19:06:34.565072351+02:00,92881565,0.005872,themis
themis_base,job-737,burst-1,2025-10-19T17:12:52+02:00,2025-10-20T19:03:02.565072351+02:00,2025-10-20T19:07:57.565072351+02:00,93010565,0.004852,themis
themis_base,job-753,gpu-0,2025-10-19T17:13:11+02:00,2025-10-20T19:03:09.565072351+02:00,2025-10-20T19:05:44.565072351+02:00,92998565,0.00057,themis
themis_base,job-771,gpu-0,2025-10-19T17:13:30+02:00,2025-10-20T19:05:44.565072351+02:00,2025-10-20T19:07:57.565072351+02:00,93134565,0.000344,themis
themis_base,job-738,gpu-0,2025-10-19T17:12:54+02:00,2025-10-20T19:06:13.565072351+02:00,2025-10-20T19:11:17.565072351+02:00,93199565,0.001969,themis
themis_base,job-750,burst-0,2025-10-19T17:13:09+02:00,2025-10-20T19:06:34.565072351+02:00,2025-10-20T19:12:06.565072351+02:00,93205565,0.006704,themis
themis_base,job-754,gpu-0,2025-10-19T17:13:11+02:00,2025-10-20T19:06:37.565072351+02:00,2025-10-20T19:12:40.565072351+02:00,93206565,0.003069,themis
themis_base,job-757,burst-1,2025-10-19T17:13:15+02:00,2025-10-20T19:07:57.565072351+02:00,2025-10-20T19:13:01.565072351+02:00,93282565,0.006316,themis
themis_base,job-785,gpu-0,2025-10-19T17:13:37+02:00,2025-10-20T19:07:57.565072351+02:00,2025-10-20T19:10:11.565072351+02:00,93260565,0.000481,themis
themis_base,job-803,gpu-0,2025-10-19T17:14:00+02:00,2025-10-20T19:10:11.565072351+02:00,2025-10-20T19:12:17.565072351+02:00,93371565,0.000295,themis
themis_base,job-758,gpu-0,2025-10-19T17:13:18+02:00,2025-10-20T19:11:17.565072351+02:00,2025-10-20T19:15:56.565072351+02:00,93479565,0.002033,themis
themis_base,job-762,burst-0,2025-10-19T17:13:22+02:00,2025-10-20T19:12:06.565072351+02:00,2025-10-20T19:17:07.565072351+02:00,93524565,0.00591,themis
themis_base,job-811,gpu-0,2025-10-19T17:14:04+02:00,2025-10-20T19:12:17.565072351+02:00,2025-10-20T19:15:14.565072351+02:00,93493565,0.000582,themis
themis_base,job-763,gpu-0,2025-10-19T17:13:25+02:00,2025-10-20T19:12:40.565072351+02:00,2025-10-20T19:18:28.565072351+02:00,93555565,0.003409,themis
themis_base,job-765,burst-1,2025-10-19T17:13:25+02:00,2025-10-20T19:13:01.565072351+02:00,2025-10-20T19:19:39.565072351+02:00,93576565,0.00833,themis
themis_base,job-812,gpu-0,2025-10-19T17:14:05+02:00,2025-10-20T19:15:14.565072351+02:00,2025-10-20T19:17:18.565072351+02:00,93669565,0.000293,themis
themis_base,job-772,gpu-0,2025-10-19T17:13:30+02:00,2025-10-20T19:15:56.565072351+02:00,2025-10-20T19:19:48.565072351+02:00,93746565,0.001515,themis
themis_base,job-774,burst-0,2025-10-19T17:13:32+02:00,2025-10-20T19:17:07.565072351+02:00,2025-10-20T19:21:40.565072351+02:00,93815565,0.00603,themis
themis_base,job-818,gpu-0,2025-10-19T17:14:14+02:00,2025-10-20T19:17:18.565072351+02:00,2025-10-20T19:19:55.565072351+02:00,93784565,0.000517,themis
themis_base,job-775,gpu-0,2025-10-19T17:13:32+02:00,2025-10-20T19:18:28.565072351+02:00,2025-10-20T19:22:31.565072351+02:00,93896565,0.002143,themis
themis_base,job-786,burst-1,2025-10-19T17:13:39+02:00,2025-10-20T19:19:39.565072351+02:00,2025-10-20T19:25:19.565072351+02:00,93960565,0.006946,themis
themis_base,job-788,gpu-0,2025-10-19T17:13:39+02:00,2025-10-20T19:19:48.565072351+02:00,2025-10-20T19:24:03.565072351+02:00,93969565,0.003193,themis
themis_base,job-821,gpu-0,2025-10-19T17:14:17+02:00,2025-10-20T19:19:55.565072351+02:00,2025-10-20T19:22:36.565072351+02:00,93938565,0.000721,themis
themis_base,job-789,burst-0,2025-10-19T17:13:41+02:00,2025-10-20T19:21:40.565072351+02:00,2025-10-20T19:27:09.565072351+02:00,94079565,0.004689,themis
themis_base,job-793,gpu-0,2025-10-19T17:13:49+02:00,2025-10-20T19:22:31.565072351+02:00,2025-10-20T19:28:49.565072351+02:00,94122565,0.002792,themis
themis_base,job-824,gpu-0,2025-10-19T17:14:18+02:00,2025-10-20T19:22:36.565072351+02:00,2025-10-20T19:24:42.565072351+02:00,94098565,0.000432,themis
themis_base,job-800,gpu-0,2025-10-19T17:13:57+02:00,2025-10-20T19:24:03.565072351+02:00,2025-10-20T19:30:17.565072351+02:00,94206565,0.003925,themis
themis_base,job-825,gpu-0,2025-10-19T17:14:19+02:00,2025-10-20T19:24:42.565072351+02:00,2025-10-20T19:27:07.565072351+02:00,94223565,0.000635,themis
themis_base,job-807,burst-1,2025-10-19T17:14:02+02:00,2025-10-20T19:25:19.565072351+02:00,2025-10-20T19:28:55.565072351+02:00,94277565,0.003944,themis
themis_base,job-851,gpu-0,2025-10-19T17:14:56+02:00,2025-10-20T19:27:07.565072351+02:00,2025-10-20T19:29:58.565072351+02:00,94331565,0.000549,themis
themis_base,job-819,burst-0,2025-10-19T17:14:16+02:00,2025-10-20T19:27:09.565072351+02:00,2025-10-20T19:32:07.565072351+02:00,94373565,0.003715,themis
themis_base,job-833,gpu-0,2025-10-19T17:14:29+02:00,2025-10-20T19:28:49.565072351+02:00,2025-10-20T19:33:58.565072351+02:00,94460565,0.002516,themis
themis_base,job-835,burst-1,2025-10-19T17:14:34+02:00,2025-10-20T19:28:55.565072351+02:00,2025-10-20T19:32:16.565072351+02:00,94461565,0.002553,themis
themis_base,job-868,gpu-0,2025-10-19T17:15:11+02:00,2025-10-20T19:29:58.565072351+02:00,2025-10-20T19:32:43.565072351+02:00,94487565,0.000742,themis
themis_base,job-839,gpu-0,2025-10-19T17:14:40+02:00,2025-10-20T19:30:17.565072351+02:00,2025-10-20T19:36:37.565072351+02:00,94537565,0.002091,themis
themis_base,job-843,burst-0,2025-10-19T17:14:43+02:00,2025-10-20T19:32:07.565072351+02:00,2025-10-20T19:37:29.565072351+02:00,94644565,0.003388,themis
themis_base,job-844,burst-1,2025-10-19T17:14:44+02:00,2025-10-20T19:32:16.565072351+02:00,2025-10-20T19:38:00.565072351+02:00,94652565,0.0036,themis
themis_base,job-856,gpu-0,2025-10-19T17:15:00+02:00,2025-10-20T19:32:43.565072351+02:00,2025-10-20T19:36:34.565072351+02:00,94663565,0.001541,themis
themis_base,job-852,gpu-0,2025-10-19T17:14:56+02:00,2025-10-20T19:33:58.565072351+02:00,2025-10-20T19:38:45.565072351+02:00,94742565,0.002529,themis
themis_base,job-876,gpu-0,2025-10-19T17:15:20+02:00,2025-10-20T19:36:34.565072351+02:00,2025-10-20T19:39:27.565072351+02:00,94874565,0.000513,themis
themis_base,job-849,gpu-0,2025-10-19T17:14:54+02:00,2025-10-20T19:36:37.565072351+02:00,2025-10-20T19:41:10.565072351+02:00,94903565,0.001882,themis
themis_base,job-850,burst-0,2025-10-19T17:14:54+02:00,2025-10-20T19:37:29.565072351+02:00,2025-10-20T19:43:24.565072351+02:00,94955565,0.004284,themis
themis_base,job-859,burst-1,2025-10-19T17:15:03+02:00,2025-10-20T19:38:00.565072351+02:00,2025-10-20T19:41:25.565072351+02:00,94977565,0.002434,themis
themis_base,job-865,gpu-0,2025-10-19T17:15:09+02:00,2025-10-20T19:38:45.565072351+02:00,2025-10-20T19:42:15.565072351+02:00,95016565,0.001914,themis
themis_base,job-879,gpu-0,2025-10-19T17:15:24+02:00,2025-10-20T19:39:27.565072351+02:00,2025-10-20T19:41:46.565072351+02:00,95043565,0.000593,themis
themis_base,job-869,gpu-0,2025-10-19T17:15:11+02:00,2025-10-20T19:41:10.565072351+02:00,2025-10-20T19:47:44.565072351+02:00,95159565,0.002674,themis
themis_base,job-889,burst-1,2025-10-19T17:15:33+02:00,2025-10-20T19:41:25.565072351+02:00,2025-10-20T19:44:56.565072351+02:00,95152565,0.002039,themis
themis_base,job-894,gpu-0,2025-10-19T17:15:37+02:00,2025-10-20T19:41:46.565072351+02:00,2025-10-20T19:44:22.565072351+02:00,95169565,0.000476,themis
themis_base,job-896,gpu-0,2025-10-19T17:15:41+02:00,2025-10-20T19:42:15.565072351+02:00,2025-10-20T19:47:30.565072351+02:00,95194565,0.002783,themis
themis_base,job-895,burst-0,2025-10-19T17:15:41+02:00,2025-10-20T19:43:24.565072351+02:00,2025-10-20T19:45:35.565072351+02:00,95263565,0.000376,themis
themis_base,job-900,gpu-0,2025-10-19T17:15:49+02:00,2025-10-20T19:44:22.565072351+02:00,2025-10-20T19:46:38.565072351+02:00,95313565,0.000575,themis
themis_base,job-907,burst-1,2025-10-19T17:15:54+02:00,2025-10-20T19:44:56.565072351+02:00,2025-10-20T19:49:34.565072351+02:00,95342565,0.002268,themis
themis_base,job-910,burst-0,2025-10-19T17:15:56+02:00,2025-10-20T19:45:35.565072351+02:00,2025-10-20T19:51:38.565072351+02:00,95379565,0.003179,themis
themis_base,job-916,gpu-0,2025-10-19T17:16:01+02:00,2025-10-20T19:46:38.565072351+02:00,2025-10-20T19:49:27.565072351+02:00,95437565,0.000506,themis
themis_base,job-911,gpu-0,2025-10-19T17:15:57+02:00,2025-10-20T19:47:30.565072351+02:00,2025-10-20T19:50:59.565072351+02:00,95493565,0.001448,themis
themis_base,job-913,gpu-0,2025-10-19T17:15:58+02:00,2025-10-20T19:47:44.565072351+02:00,2025-10-20T19:52:23.565072351+02:00,95506565,0.002502,themis
themis_base,job-919,gpu-0,2025-10-19T17:16:03+02:00,2025-10-20T19:49:27.565072351+02:00,2025-10-20T19:52:08.565072351+02:00,95604565,0.000687,themis
themis_base,job-914,burst-1,2025-10-19T17:15:59+02:00,2025-10-20T19:49:34.565072351+02:00,2025-10-20T19:53:45.565072351+02:00,95615565,0.002632,themis
themis_base,job-917,gpu-0,2025-10-19T17:16:02+02:00,2025-10-20T19:50:59.565072351+02:00,2025-10-20T19:54:38.565072351+02:00,95697565,0.001133,themis
themis_base,job-920,burst-0,2025-10-19T17:16:06+02:00,2025-10-20T19:51:38.565072351+02:00,2025-10-20T19:54:22.565072351+02:00,95732565,0.000521,themis
themis_base,job-921,gpu-0,2025-10-19T17:16:06+02:00,2025-10-20T19:52:08.565072351+02:00,2025-10-20T19:55:05.565072351+02:00,95762565,0.00057,themis
themis_base,job-925,gpu-0,2025-10-19T17:16:06+02:00,2025-10-20T19:52:23.565072351+02:00,2025-10-20T19:56:30.565072351+02:00,95777565,0.0019,themis
themis_base,job-933,gpu-0,2025-10-19T17:16:26+02:00,2025-10-20T19:52:23.565072351+02:00,2025-10-20T19:58:35.565072351+02:00,95757565,0.002375,themis
themis_base,job-928,burst-1,2025-10-19T17:16:08+02:00,2025-10-20T19:53:45.565072351+02:00,2025-10-20T19:56:30.565072351+02:00,95857565,0.000562,themis
themis_base,job-935,burst-0,2025-10-19T17:16:27+02:00,2025-10-20T19:54:22.565072351+02:00,2025-10-20T19:59:53.565072351+02:00,95875565,0.004255,themis
themis_base,job-945,gpu-0,2025-10-19T17:16:41+02:00,2025-10-20T19:54:38.565072351+02:00,2025-10-20T20:00:48.565072351+02:00,95877565,0.003082,themis
themis_base,job-968,gpu-0,2025-10-19T17:17:05+02:00,2025-10-20T19:55:05.565072351+02:00,2025-10-20T19:57:36.565072351+02:00,95880565,0.000346,themis
themis_base,job-937,burst-1,2025-10-19T17:16:30+02:00,2025-10-20T19:56:30.565072351+02:00,2025-10-20T20:01:48.565072351+02:00,96000565,0.003675,themis
themis_base,job-952,gpu-0,2025-10-19T17:16:53+02:00,2025-10-20T19:56:30.565072351+02:00,2025-10-20T20:03:10.565072351+02:00,95977565,0.002555,themis
themis_base,job-986,gpu-0,2025-10-19T17:17:22+02:00,2025-10-20T19:57:36.565072351+02:00,2025-10-20T19:59:53.565072351+02:00,96014565,0.00047,themis
themis_base,job-955,gpu-0,2025-10-19T17:16:55+02:00,2025-10-20T19:58:35.565072351+02:00,2025-10-20T20:04:24.565072351+02:00,96100565,0.002767,themis
themis_base,job-943,burst-0,2025-10-19T17:16:39+02:00,2025-10-20T19:59:53.565072351+02:00,2025-10-20T20:03:13.565072351+02:00,96194565,0.00332,themis
themis_base,job-987,gpu-0,2025-10-19T17:17:22+02:00,2025-10-20T19:59:53.565072351+02:00,2025-10-20T20:02:24.565072351+02:00,96151565,0.000674,themis
themis_base,job-964,gpu-0,2025-10-19T17:17:01+02:00,2025-10-20T20:00:48.565072351+02:00,2025-10-20T20:05:10.565072351+02:00,96227565,0.001314,themis
themis_base,job-954,burst-1,2025-10-19T17:16:55+02:00,2025-10-20T20:01:48.565072351+02:00,2025-10-20T20:08:18.565072351+02:00,96293565,0.006906,themis
themis_base,job-996,gpu-0,2025-10-19T17:17:32+02:00,2025-10-20T20:02:24.565072351+02:00,2025-10-20T20:05:09.565072351+02:00,96292565,0.000551,themis
themis_base,job-975,gpu-0,2025-10-19T17:17:10+02:00,2025-10-20T20:03:10.565072351+02:00,2025-10-20T20:08:49.565072351+02:00,96360565,0.002394,themis
themis_base,job-972,burst-0,2025-10-19T17:17:08+02:00,2025-10-20T20:03:13.565072351+02:00,2025-10-20T20:06:50.565072351+02:00,96365565,0.003589,themis
themis_base,job-979,gpu-0,2025-10-19T17:17:14+02:00,2025-10-20T20:04:24.565072351+02:00,2025-10-20T20:10:51.565072351+02:00,96430565,0.003789,themis
themis_base,job-998,gpu-0,2025-10-19T17:17:32+02:00,2025-10-20T20:05:10.565072351+02:00,2025-10-20T20:10:39.565072351+02:00,96458565,0.00147,themis
themis_base,job-988,burst-0,2025-10-19T17:17:22+02:00,2025-10-20T20:06:50.565072351+02:00,2025-10-20T20:10:18.565072351+02:00,96568565,0.004225,themis
themis_base,job-990,burst-1,2025-10-19T17:17:27+02:00,2025-10-20T20:08:18.565072351+02:00,2025-10-20T20:12:12.565072351+02:00,96651565,0.003853,themis
themis_base,job-999,gpu-0,2025-10-19T17:17:36+02:00,2025-10-20T20:08:49.565072351+02:00,2025-10-20T20:13:53.565072351+02:00,96673565,0.002317,themis
